Author;Work;Location;Text;MVI;SID
Aristides, Aelius (0284);Orationes 12 Dindorf 32 Keil (012);84.13;ἐδόκει γὰρ αὐτῷ λυσιτελεῖν τοῖς νέοις μαθημάτων ἕνεκα τολμᾶν προΐεσθαι, καὶ ταῦτα ὅστις δυνατός·;δοκέω;51
Aristides, Aelius (0284);Orationes 12 Dindorf 32 Keil (012);86.17;δοκεῖ δέ μοι καὶ τὸ Αἰσώπου πρᾶγμα κομψὸν μέν τι γενέσθαι καὶ σοφὸν, τῇ δὲ Ἀλεξάνδρου παιδείᾳ παραβαλεῖν παιδιά·;δοκέω;82
Aristides, Aelius (0284);Orationes 12 Dindorf 32 Keil (012);87.6;ὡς ἡ μὲν ἐκείνου οὐ παντάπασιν ἀναίτιος τοῖς Ἕλλησιν, ἀλλ’ ἐδόκει τοῖς ἀνταγωνισταῖς καὶ τοῖς πολεμίοις συνεῖναι τοῦ κοινοῦ γένους, ἡ δὲ τούτου μετὰ τῆς δυνάμεως τὴν εὐδοξίαν εἶχεν.;δοκέω;91
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);103.21;καί μοι δοκεῖ τις ἂν εἰπεῖν παραιτησάμενος τὸν φθόνον ὅτι οἱ μὲν ἄλλοι τὰς πόλεις οἰκοῦσιν, ὥσπερ στρατόπεδα, οἷς κατέλαβον ἐμμείναντες, μόνοις δὲ τοῖς ταύτης ἐγγόνοις τῆς χώρας ἡ πόλις ἐστὶ κυρία καὶ μόνη πόλεων, ἢ κομιδῆ γε ἐν ὀλίγαις ἑστίαν ἀκίνητον πρυτανείου δικαίως νέμει.;δοκέω;105
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);105.8;δοκεῖ δέ μοι καὶ Ἡρακλῆς ὕστερον παράδειγμα τοῦ βίου τήνδε τὴν πόλιν ποιησάμενος τὴν διάνοιαν ἐκείνην ὑπὲρ ἁπάντων ἀνθρώπων λαβεῖν, ἣ μετὰ τῶν θεῶν αὐτὸν καταστήσασα ἔχει.;δοκέω;118
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);107.32;ἀλλ’ ὥσπερ τὰ ὕδατα ὅσα μαντικὰ καὶ πνεύματα αὐτόθεν ἰσχύει, οὕτως καὶ οὗτος ὁ χῶρος ὥσπερ ἀνιέναι δοκεῖ τὴν τοῦ δικαίου γνῶσιν ἐναργῆ καὶ τῆς παρὰ τοῖς θεοῖς ὡς δυνατὸν ἐγγυτάτω.;δοκέω;151
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);115.30;ἐκδέχεται δ’ ἡ πάλαι τοῦ λόγου προσδοκωμένη μοῖρα, ὡς ἐμοὶ δοκεῖ, καὶ ὑπὸ πολλῶν, αἱ μετὰ τῶν κινδύνων πράξεις, ἃς ἐγὼ δέδοικα μὴ τῷ λέγοντι κίνδυνον ἔχωσιν εἰπεῖν μᾶλλον ἢ τῇ πόλει τῶν ἔργων ὅτε ἐπραγματεύετο.;δοκέω;238
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);120.17;ὅτε γὰρ τοῖς Ἕλλησι καὶ βαρβάροις τὰ πράγματα ἐκρίνετο καὶ μικρὸν πρὸς πολὺ τῆς γῆς μέρος ἠγωνίζετο, ὁ δ’ ἀγὼν ἦν ὑπὲρ τῆς σωτηρίας ἅμα καὶ ἀρετῆς, τότ’ ἐνίκησεν ἡ πόλις ἄμφω τὼ γένη κάλλιον εὐχῆς, ὡς τὸ μὲν προσθήκην μικρὰν αὐτῆς ἀποφανθῆναι, τὸ δὲ πλέον χεῖρον ἢ ὅσῳ πλέον ἐδόκει.;δοκέω;279
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);123.8;ἔτι δ’ αὐτοῖς οὖσιν ἐν πλῷ καὶ μικρὸν πρὸ τῆς καταγωγῆς ἔδοξεν ἀπάρξασθαι τοῖς τοῦ βασιλέως ἐπιτάγμασι καὶ ὥσπερ τι προοίμιον ᾆσαι τοῦ πολέμου·;δοκέω;310
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);124.12;τοσαύτη δ’ ἦν ὑπερηφανία τῆς παρασκευῆς καὶ τῶν ποιουμένων ὥστ’ ἐξαρκεῖν ἐδόκει τοῖς βαρβάροις ὀφθῆναι μόνον.;δοκέω;322
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);126.2;δοκεῖ δέ μοι συγκληρωθῆναι τῇ τύχῃ τῆς πόλεως ἡ μάχη καὶ μηδένων ἄλλων εἶναι κατὰ γένος ἢ τῶν Ἀθηναίων.;δοκέω;337
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);127.21;δοκεῖ δέ μοι καὶ πρὸς τὰς διοσημίας τότε Ξέρξης οὐ μόνον πρὸς τὸν πατέρα ἁμιλλήσασθαι καὶ πρὸς ἅπασαν ὄψιν τε καὶ ἀκοὴν ἀνθρώποις ἀνέλπιστον ὥσπερ ἐνδείξασθαι βουλόμενος ὅτι αὑτοῦ βεβαίως ἐστὶν ἡ γῆ.;δοκέω;352
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);129.9;—ὡς δ’ εἰπεῖν πάντα κινουμένοις ἐῴκει καὶ μεθισταμένοις ὡς ἐκείνῳ δοκοίη.;δοκέω;378
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);133.8;μόνοι μὲν γὰρ ἁπάντων ἀνθρώπων ὑπέμειναν τὴν ἑαυτῶν ἐκλιπεῖν ὑπὲρ τοῦ μὴ τὴν τῶν ἄλλων ἁπάντων ἀνάστατον γενομένην ἐπιδεῖν, μόνοι δὲ οὐχ ὑπὸ πολεμίων τοῦτο παθόντες, ὑπὸ σφῶν αὐτῶν ἐξῳκίσθησαν ὑπὲρ νίκης, οὐ κατὰ συμφορὰν ὑφ’ ἑτέρων, ἀλλ’ ἃ τοῖς ἄλλοις πέρας εἶναι δοκεῖ τῶν ἐν τοῖς πολέμοις ἀτυχημάτων, ταῦτ’ εἰς ἀρετὴν ἔτρεψαν καὶ παρείλοντο Ξέρξην τὰς ἐλπίδας τὸ καθ’ αὑτοὺς, ἐνδειξάμενοι τοῦθ’, ὅτι κἂν μυριάκις κατάσχῃ τὴν χώραν, κἂν τὰς ἑστίας διερευνήσηται, κἂν ἐκ βάθρων ἅπαντα ἀνασπάσῃ, οὐδὲν μᾶλλον τὸ τῶν Ἀθηναίων ἀξίωμα καθαιρήσει οὐδὲ ἀφαιρήσεται σφᾶς τό γ’ Ἀθηναίους εἶναι, ἀλλ’ ἀπέραντα πονεῖ καὶ τοῖς ἐν Ἅιδου καταδίκοις προσόμοια.;δοκέω;414
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);135.2;φέρε γὰρ πρὸς θεῶν, ἵνα μικρὸν προσδιατρίψωμεν τῷ λόγῳ καὶ τὸ ἦθος αὐτῶν καὶ πᾶν ὃ λέγω σαφέστερον κατίδῃ τις, εἰ τὴν ἡγεμονίαν αὐτοὶ τότε τοὺς Ἕλληνας ᾔτησαν, λέγοντες ὡς, ἂν μὲν κρατηθῶσι τῇ ναυμαχίᾳ, οὐκ ἔσονται κύριοι σφίσιν αἱρεῖσθαι τοὺς ἡγεμόνας οὐδὲ ὑπὲρ τῶν ἐν αὐτοῖς ἡγησομένων ὁ βάρβαρος αὐτοῖς εἶναι ποιήσει τὸν λόγον, ἀλλ’ ἀκολουθεῖν αἰσχρῶς ἐκείνῳ δεήσει καὶ δούλους καὶ ἀναρπάστους γενέσθαι, ἴσως δὲ οὐδ’ ἀκολουθεῖν, ἀλλ’ ἀφανισθέντας τρόπον ὅντινα ἐκείνῳ δόξειεν ἀπελθεῖν ἐξ ἀνθρώπων αὐτοῖς ἱεροῖς καὶ ὅπλοις καὶ νόμοις·;δοκέω;427
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);136.14;καίτοι τοῦτο ἔσχατον εἶναι δοκεῖ τῶν δικαίων ἐν τοῖς τοιούτοις·;δοκέω;438
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);138.24;κἂν οὕτως σκοπῇ, πολλὰ μὲν εἶναι δόξει τὰ λεγόμενα, ἕκαστον δ’ εἰσάπαξ εἰρῆσθαι, καὶ τῇ μὲν ἀνάγκῃ ἐφάμιλλα πάντα, ὥστε μηδὲν εἶναι παραλιπεῖν ἀτιμάσαντα, τῇ τάξει δ’ ἑτέρως οὐκ ἐγχωροῦντα συμβῆναι, τὸ δὲ ἀεὶ παρενεγκὸν τῆς συνεχείας ὂν καὶ τῆς ἀκολουθίας εἴσεται, ἀναλαμβάνων τῷ νῷ ταῦτα παρ’ αὑτῷ καὶ σκοπῶν εἴ πως ἑτέρως μᾶλλον ἥρμοττεν.;δοκέω;469
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);142.2;δοκεῖ γὰρ εἶναι μεγάλη συμφορὰ καὶ παρὰ τὸν νόμον τὸν Μηδικὸν, εἴ τις τῶν ἀνταίρειν τῷ βασιλεῖ τολμησάντων διαφεύξεται.;δοκέω;498
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);144.9;ἐδόκει δὴ τῷ βασιλεῖ καὶ τὸν φόβον ὠνουμένῳ καὶ τὸ κέρδος ἐνθυμουμένῳ πειρᾶσθαι τῆς πόλεως·;δοκέω;523
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);155.30;καί μοι δοκεῖ θεῶν τινος εὐνοίᾳ καὶ σπουδῇ πρὸς τὴν πόλιν συσκευασθῆναι τοῦτο τὸ δεύτερον, ὥσπερ ἐν δράματι.;δοκέω;653
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);159.12;ὁ δὲ καιρὸς οὐ φέρει, ἀλλὰ μείζονος εὐτυχίας εἶναί μοι δοκεῖ κατασχεῖν αὐτόν.;δοκέω;691
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);159.21;"ὡς δὲ ἐδόκει τῷ δαίμονι μήπω ταῦτα ἀποχρῆν τῇ Ἑλλάδι, ἀλλ’ ἔτι καὶ κατὰ γῆν καὶ κατὰ θάλατταν κλυσθῆναι τὰς πόλεις, καὶ τοὺς μὲν ἐκ τῆς ὑπερορίας ἐπελθεῖν πολεμίους, τοὺς δ’ εἰς τὴν ὑπερορίαν ἐκπλεῦσαι κατὰ συμφορὰς, τίς Ἑλλήνων ἢ τίς βαρβάρων ἐστὶν ὅστις τὸ ἐξ ἴσου τοῖς ἀπὸ τῆσδε τῆς πόλεως ἑτέρους ἂν ἔχοι λέγειν;";δοκέω;694
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);159.27;οἷς ἐπῄει μὲν πλεῖν ὑπὲρ τῆς Λεοντίνων ἐλευθερίας, ἐδόκει δὲ κινδυνεύειν ὑπὲρ τῆς Ἐγεσταίων, διενοοῦντο δὲ διαβαίνειν ἐπὶ Καρχηδονίους ἀνθ’ ὧν ἐκεῖνοι πρότερον ἐπὶ τοὺς Ἕλληνας τοὺς ἐν Σικελίᾳ, τριήρεις δὲ ἐπλήρουν καὶ ὁλκάδας, ὥσπερ ἀπὸ πάσης τῆς Ἑλλάδος ἐκπέμποντες.;δοκέω;695
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);160.21;γενομένου δὲ τοῦ μεγάλου πάθους—οὐ γὰρ οὖν σιωπήσομαι, ἀλλὰ καὶ τοῦτο ἔτι μείζω μοι δοκεῖ δεικνύναι τὴν πόλιν—οὕτω τοῖς ὑπολοίποις προσηνέχθη πράγμασιν ὥσπερ ἂν εἰ πᾶσαν εἰλήφει τὴν Σικελίαν.;δοκέω;699
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);169.31;δοκεῖ δ’ ἔμοιγε καὶ τὸ τῶν αἰχμαλώτων καὶ πᾶν ὅλως τὸ τοιοῦτον διπλῆς ἀρετῆς εἶναι τῇ πόλει σημεῖον, οὐχ, ὡς ἄν τις φήσαι, μόνον οὑτωσὶ φιλανθρωπίας.;δοκέω;801
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);183.11;ὃ δὲ πάντων θεοφιλέστατον, ὅτε μὲν γὰρ ἤνθει τὰ τῶν Ἑλλήνων, διετέλει καὶ Ἕλληνας καὶ βαρβάρους νικῶσα, ὧν δὲ μόνων ἔδοξεν ἔλαττον ἔχειν ἐν τοῖς ὕστερον, τούτων τοσούτῳ κάλλιον ἀπήλλαξε καὶ εὐτυχέστερον εἰς τέλος, ὥστε τῶν μὲν αἱ πόλεις ἀπολώλασιν, ὅσαι δὲ καὶ λοιπαὶ, τῷ τῆς ἀρχῆς ἄγονται νόμῳ καὶ φόροις καὶ τοῖς ἄλλοις ἀναγκαίοις ὑποκείμεναι ὑποτελεῖς·;δοκέω;947
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);184.9;οὐ γάρ μοι δοκεῖ τὴν νικῶσαν εὑρεῖν ἂν ῥᾳδίως·;δοκέω;959
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);185.13;"τὰς δ’ ἀρρήτους τελετὰς, ὧν τοῖς μετασχοῦσι καὶ μετὰ τὴν τοῦ βίου τελευτὴν βελτίω τὰ πράγματα γίγνεσθαι δοκεῖ, τίς οὐκ ἂν ἐξαρκεῖν φαίη πᾶσιν ἓν ἀντιθεῖναι;";δοκέω;972
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);196.27;πρότερον μὲν οὖν ἠγάμην ἀκούων τὸ τῆς σοφίας πρυτανεῖον καὶ τὴν τῆς Ἑλλάδος ἑστίαν καὶ τὸ ἔρεισμα καὶ ὅσα τοιαῦτα εἰς τὴν πόλιν ᾔδετο, νῦν δέ μοι δοκεῖ πάντα ταῦτα εἴσω πίπτειν.;δοκέω;1138
Aristides, Aelius (0284);Orationes 13 Dindorf 1 Keil (013);196.30;ἀλλ’ εἴ τινα χρὴ πόλιν θεῶν ὕπαρχον ἢ συγγενῆ προσειπεῖν ἢ τῆς φύσεως τῆς ἀνθρωπείας εἰκόνα καὶ ὅρον, ἥδ’ ἄν μοι δοκεῖ δικαίως κληθῆναι.;δοκέω;1139
Aristides, Aelius (0284);Orationes 14 Dindorf 26 Keil (014);198.12;ἐπαινοῦντες γὰρ οὐ δεικνύουσιν ἀκριβῶς ὃ θαυμάζουσιν, ἀλλ’ ὥσπερ ἂν εἴ τις ζωγράφος σῶμα καλὸν καὶ περίβλεπτον ἐπιχειρῶν δεῖξαι διὰ τέχνης, εἶτα ἀπολείποιτο, πᾶς τις ἂν φαίη δή που λυσιτελεῖν μὴ γράφειν, ἀλλ’ ἢ αὐτὸ ἰδεῖν ἐᾶν, ἢ μὴ δεικνύειν αὐτοῖς ἐπὶ τὸ χεῖρον μιμούμενον, ὣς δὲ καὶ περὶ ταύτης μοι δοκεῖ τῆς πόλεως ἔχειν·;δοκέω;8
Aristides, Aelius (0284);Orationes 14 Dindorf 26 Keil (014);199.19;ὥστ’ εἴ τις αὐτὴν ἐθελήσειε καθαρῶς ἀναπτύξαι καὶ τὰς νῦν μετεώρους πόλεις ἐπὶ γῆς ἐρείσας θεῖναι ἄλλην παρ’ ἄλλην, ὅσον νῦν Ἰταλίας διαλεῖπόν ἐστιν, ἀναπληρωθῆναι τοῦτο πᾶν ἄν μοι δοκεῖ καὶ γενέσθαι πόλις συνεχὴς μία ἐπὶ τὸν Ἰόνιον τείνουσα.;δοκέω;19
Aristides, Aelius (0284);Orationes 14 Dindorf 26 Keil (014);204.20;ὥσπερ γὰρ ἂν εἴ τις ἰδιώτης συγκτήσαιτο μὲν γῆν πολλὴν καὶ ἀγαθὴν, πρὶν δὲ λαβεῖν ἀπ’ αὐτῆς τοὺς καρποὺς τελευτήσειεν, ὣς δὲ κἀκείνῳ μοι δοκεῖ συμβῆναι.;δοκέω;71
Aristides, Aelius (0284);Orationes 14 Dindorf 26 Keil (014);209.2;ἀλλὰ τὸ τοὺς μὲν βαρβάρους ταῖς περιουσίαις καὶ ταῖς δυνάμεσιν ὑπερβαλέσθαι, τοὺς δὲ Ἕλληνας σοφίᾳ καὶ σωφροσύνῃ παρελθεῖν, μέγα μοι δοκεῖ καὶ παντελὲς εἰς ἀρετῆς εἶναι λόγον καὶ παντὸς ἀγώνισμα λαμπρότερον.;δοκέω;118
Aristides, Aelius (0284);Orationes 14 Dindorf 26 Keil (014);222.22;δοκεῖ δ’ ἔμοιγε οὐδ’ ἐν αὐτῇ τῇ πόλει πολιτείαν παραπλησίως τισὶ τῶν ἄλλων ἀνθρώπων καταστήσασθαι.;δοκέω;252
Aristides, Aelius (0284);Orationes 14 Dindorf 26 Keil (014);223.28;νῦν δέ μοι δοκεῖ κἀκεῖνό τις εἰπὼν οὐκ ἂν ἁμαρτεῖν, ὅτι οἱ μὲν ἄνω πάντες καὶ οἱ ἐπὶ πλεῖστον γῆς ἄρξαντες ὥσπερ σωμάτων γυμνῶν αὐτῶν τῶν ἐθνῶν ἦρξαν.;δοκέω;268
Aristides, Aelius (0284);Orationes 14 Dindorf 26 Keil (014);224.13;Ἰωνία δὲ ἡ περιμάχητος ἐλευθερωθεῖσα φρουρῶν καὶ σατραπῶν πρόκειται πᾶσι κάλλους ἡγεμὼν, ὅσον πρόσθεν ἐδόκει τῶν ἄλλων ὑπεραίρειν γενῶν χάριτι καὶ κόσμῳ, τοσοῦτον νῦν ἐπιδεδωκυῖα αὐτὴ παρ’ αὑτήν.;δοκέω;275
Aristides, Aelius (0284);Orationes 14 Dindorf 26 Keil (014);227.23;δοκεῖ δέ μοι καὶ Ἡσίοδος, εἰ ὁμοίως Ὁμήρῳ τέλειος ἦν τὰ ποιητικὰ καὶ μαντικὸς, ὥσπερ ἐκεῖνος οὐκ ἠγνόησε τὴν ὑμετέραν ἀρχὴν ἐσομένην, ἀλλὰ προεῖδε καὶ ἀνεφθέγξατο ἐν τοῖς ἔπεσιν, οὕτως καὶ αὐτὸς οὐκ ἂν ὥσπερ νῦν ἀπὸ χρυσοῦ γένους ἀρξάμενος γενεαλογεῖν, ἢ, ἡνίκα ταύτην ἀρχὴν ἐνεστήσατο, περί γε τοῦ τελευταίου καὶ σιδηροῦ γένους διαλεγόμενος τοῦτον ἂν αὐτοῦ φάναι γενέσθαι τὸν ὄλεθρον, εὖτ’ ἂν γεινόμενοι πολιοκρόταφοι τελέθωσιν, ἀλλ’ ἡνίκ’ ἂν ἡ ὑμετέρα προστασία τε καὶ ἀρχὴ καταστῇ, τότ’ ἂν φάναι φθαρῆναι τὸ σιδηροῦν φῦλον ἐν τῇ γῇ, καὶ Δίκῃ δὲ καὶ Αἰδοῖ τότ’ ἂν ἀποδοθῆναι κάθοδον εἰς ἀνθρώπους, καὶ οἰκτεῖραι τοὺς πρὸ ὑμῶν γενομένους.;δοκέω;304
