ID,AUTHOR,WORK,LOCATION,TEXT,MV,SELECT,CHECK,MV_PERSONAL
2632,Demosthenes (0014),Against Callicles (055),5.1,"καίτοι, ὦ Καλλίκλεις, ἐξῆν δήπου τόθ’ ὑμῖν, ὁρῶσιν ἀποικοδομουμένην τὴν χαράδραν, ἐλθοῦσιν εὐθὺς ἀγανακτεῖν καὶ λέγειν πρὸς τὸν πατέρα Τεισία, τί ταῦτα ποιεῖς;",ἔξεστι,TRUE,FALSE,FALSE
2636,Demosthenes (0014),Against Dionysodorus (056),49.1,"εἰ μέντοι ἐξέσται τοῖς ναυκλήροις, συγγραφὴν γραψαμένοις ἐφ’ ᾧ τε καταπλεῖν εἰς Ἀθήνας, ἔπειτα κατάγειν τὴν ναῦν εἰς ἕτερα ἐμπόρια, φάσκοντας ῥαγῆναι καὶ τοιαύτας προφάσεις ποριζομένους οἵαισπερ καὶ Διονυσόδωρος οὑτοσὶ χρῆται, καὶ τοὺς τόκους μερίζειν πρὸς τὸν πλοῦν ὃν ἂν φήσωσιν πεπλευκέναι, καὶ μὴ πρὸς τὴν συγγραφήν, οὐδὲν κωλύσει ἅπαντα τὰ συμβόλαια διαλύεσθαι.",ἔξεστι,TRUE,FALSE,FALSE
2640,Demosthenes (0014),Against Eubulides (057),53.2,"ἐξῆν δὲ δήπου τούτοις, εἰ νόθος ἢ ξένος ἦν ἐγώ, κληρονόμοις εἶναι τῶν ἐμῶν πάντων.",ἔξεστι,TRUE,FALSE,FALSE
2673,Demosthenes (0014),Third Olynthiac (003),23.4,"οὐ γὰρ ἀλλοτρίοις ὑμῖν χρωμένοις παραδείγμασιν, ἀλλ’ οἰκείοις, ὦ ἄνδρες Ἀθηναῖοι, εὐδαίμοσιν ἔξεστι γενέσθαι.",ἔξεστι,TRUE,FALSE,FALSE
2692,Demosthenes (0014),Against Leptines (020),157.3,"ὑμῖν δ’ οὐχὶ πρέπει τὰ τοιαῦτα μιμεῖσθαι, οὐδ’ ἀνάξια φαίνεσθαι φρονοῦντας ὑμῶν αὐτῶν.",πρέπω,TRUE,TRUE,FALSE
2699,Demosthenes (0014),Against Androtion (022),34.4,"κληρονόμον γάρ σε καθίστησ’ ὁ νόμος τῆς ἀτιμίας τῆς τοῦ πατρός, ὄντι δ’ ἀτίμῳ σοι λέγειν οὐ προσῆκεν οὐδὲ γράφειν.",προσήκω,TRUE,FALSE,FALSE
2702,Demosthenes (0014),Against Androtion (022),58.4,"ὧν προσῆκέ σοι τὴν ὀργὴν οὐκ εἰς τῶν πολιτῶν τὸν τυχόντ’ ἀφιέναι οὐδ’ εἰς τὰς ὁμοτέχνους πόρνας, ἀλλ’ εἰς τὸν τοῦτον τὸν τρόπον σε θρέψαντα.",προσήκω,TRUE,TRUE,FALSE
2728,Demosthenes (0014),Against Boeotus 1 (039),38.2,"καίτοι ἐξ ἀρχῆς τ’ ἔδει ἐᾶν αὐτὸν τελέσασθαι τὴν δίκην κατὰ Βοιωτοῦ, εἴπερ μηδὲν προσῆκεν αὐτῷ τοὐνόματος, ὕστερόν τε μὴ αὐτὸν φαίνεσθαι ἐπὶ τῷ ὀνόματι τούτῳ ἀντιλαγχάνοντα τὴν μὴ οὖσαν.",προσήκω,TRUE,TRUE,FALSE
2739,Demosthenes (0014),Against Eubulides (057),32.4,"προσήκει τοίνυν ὑμῖν βοηθοῦσι τοῖς νόμοις μὴ τοὺς ἐργαζομένους ξένους νομίζειν, ἀλλὰ τοὺς συκοφαντοῦντας πονηρούς.",προσήκω,TRUE,FALSE,FALSE
2741,Demosthenes (0014),Against Eubulides (057),36.4,"ἀλλ’ ἀκούσαντες, ἐὰν ὑμῖν ἐπιδεικνύω τῆς μητρὸς τοὺς οἰκείους οἵους προσήκει εἶναι ἀνθρώποις ἐλευθέροις, ἃ καταιτιᾶται περὶ αὐτῆς, ταύτας τὰς διαβολὰς ἐξομνυμένους, καὶ μαρτυροῦντας αὐτὴν ἀστὴν οὖσαν εἰδέναι, οὓς ὑμεῖς φήσετε πιστοὺς εἶναι, δικαίαν ἡμῖν θέσθε τὴν ψῆφον.",προσήκω,TRUE,TRUE,FALSE
2756,Demosthenes (0014),Against Leptines (020),90.1,"οὐ γὰρ ᾤετο δεῖν ὁ Σόλων, ὁ τοῦτον τὸν τρόπον προστάξας νομοθετεῖν, τοὺς μὲν θεσμοθέτας τοὺς ἐπὶ τοὺς νόμους κληρουμένους δὶς δοκιμασθέντας ἄρχειν, ἔν τε τῇ βουλῇ καὶ παρ’ ὑμῖν ἐν τῷ δικαστηρίῳ, τοὺς δὲ νόμους αὐτούς, καθ’ οὓς καὶ τούτοις ἄρχειν καὶ πᾶσι τοῖς ἄλλοις πολιτεύεσθαι προσήκει, ἐπὶ καιροῦ τεθέντας, ὅπως ἔτυχον, μὴ δοκιμασθέντας κυρίους εἶναι.",προσήκω,TRUE,FALSE,FALSE
2771,Demosthenes (0014),Against Meidias (021),72.9,"σκέψασθε δὴ πρὸς Διὸς καὶ θεῶν, ὦ ἄνδρες Ἀθηναῖοι, καὶ λογίσασθε παρ’ ὑμῖν αὐτοῖς, ὅσῳ πλείον’ ὀργὴν ἐμοὶ προσῆκε παραστῆναι πάσχοντι τοιαῦθ’ ὑπὸ Μειδίου ἢ τότ’ ἐκείνῳ τῷ Εὐαίωνι τῷ τὸν Βοιωτὸν ἀποκτείναντι.",προσήκω,TRUE,TRUE,FALSE
2811,Demosthenes (0014),For the Megalopolitans (016),23.5,"εἰ μὲν γὰρ ὑπὲρ ἐκείνων, οὐδετέροις ὡς μαινομένοις πείθεσθαι προσήκει·",προσήκω,TRUE,TRUE,FALSE
2859,Demosthenes (0014),Against Aristocrates (023),8.6,"συμβέβηκε γὰρ ἐκ τούτου αὑτοῖς μὲν ἀντιπάλους εἶναι τούτους, ὑμᾶς δ’ ὑπέρχεσθαι καὶ θεραπεύειν.",συμβαίνω,TRUE,TRUE,FALSE
2864,Demosthenes (0014),Against Aristocrates (023),143.9,"τοῦτο τοίνυν ἐπ’ ἐκείνου μέν, εὖ ποιοῦν, οὐ συνέβη φενακισθεῖσιν ὑμῖν αἰσχύνην ὀφλεῖν·",συμβαίνω,TRUE,TRUE,FALSE
2866,Demosthenes (0014),Against Aristocrates (023),171.1,"ὡς δ’ ἐν ἀρχαιρεσίαις ὑμεῖς Χαβρίαν ἐπὶ τὸν πόλεμον τοῦτον κατεστήσατε, καὶ τῷ μὲν Ἀθηνοδώρῳ συνέβη διαφεῖναι τὴν δύναμιν χρήματ’ οὐκ ἔχοντι παρ’ ὑμῶν οὐδ’ ἀφορμὴν τῷ πολέμῳ, τῷ Χαβρίᾳ δὲ μίαν ναῦν ἔχοντι μόνην ἐκπλεῖν, τί ποιεῖ πάλιν οὗτος ὁ Χαρίδημος;",συμβαίνω,TRUE,FALSE,FALSE
2882,Demosthenes (0014),Against Conon (054),8.1,"καὶ ἡμῖν συμβαίνει ἀναστρέφουσιν ἀπὸ τοῦ Φερρεφαττίου καὶ περιπατοῦσιν πάλιν κατ’ αὐτό πως τὸ Λεωκόριον εἶναι, καὶ τούτοις περιτυγχάνομεν.",συμβαίνω,TRUE,TRUE,FALSE
2886,Demosthenes (0014),Against Conon (054),44.5,"εἰ γὰρ δὴ ὁμολογουμένως ἔτι τούτων καὶ ἀχρηστοτέροις καὶ πονηροτέροις ἡμῖν εἶναι συνέβαινεν, οὐ τυπτητέοι, οὐδ’ ὑβριστέοι δήπου ἐσμέν.",συμβαίνω,TRUE,FALSE,FALSE
2900,Demosthenes (0014),Against Meidias (021),89.1,"πάνυ γε, ἀλλὰ δάκνει καὶ τοῦτο, φαίη τις ἄν, ὅταν ἐκτίνειν ἀδίκως δέῃ, συνέβη δ’ ὑπερημέρῳ γενομένῳ λαθεῖν αὐτῷ διὰ τὸ ἀδικηθῆναι.",συμβαίνω,TRUE,TRUE,FALSE
2918,Demosthenes (0014),Apollodorus Against Timotheus (049),23.5,"ἀπολελυμένῳ τοίνυν τῆς αἰτίας πολλὴ συνέβαινεν αὐτῷ μετὰ ταῦτα χρημάτων ἀπορία εἴς τε τὰς ἰδίας χρείας καὶ εἰς τὰς δημοσίας εἰσφοράς, ἃ ὁρῶν ὁ πατὴρ ὁ ἐμὸς οὐκ ἐτόλμα τοῦτον εὐθὺς ἀπαιτεῖν τὸ ἀργύριον·",συμβαίνω,TRUE,TRUE,FALSE
2927,Demosthenes (0014),On the Crown (018),46.1,"εἶτ’, οἶμαι, συμβέβηκε τοῖς μὲν πλήθεσιν ἀντὶ τῆς πολλῆς καὶ ἀκαίρου ῥᾳθυμίας τὴν ἐλευθερίαν ἀπολωλεκέναι, τοῖς δὲ προεστηκόσι καὶ τἄλλα πλὴν ἑαυτοὺς οἰομένοις πωλεῖν πρώτους ἑαυτοὺς πεπρακόσιν αἰσθέσθαι·",συμβαίνω,TRUE,TRUE,FALSE
2930,Demosthenes (0014),On the Crown (018),146.3,συνέβαινε δ’ αὐτῷ τῷ πολέμῳ κρατοῦντι τοὺς ὁποιουσδήποθ’ ὑμεῖς ἐξεπέμπετε στρατηγούς (ἐῶ γὰρ τοῦτό γε) αὐτῇ τῇ φύσει τοῦ τόπου καὶ τῶν ὑπαρχόντων ἑκατέροις κακοπαθεῖν.,συμβαίνω,TRUE,TRUE,FALSE
2931,Demosthenes (0014),On the Crown (018),160.1,συμβέβηκε τοίνυν μοι τῶν κατὰ τῆς πατρίδος τούτῳ πεπραγμένων ἁψαμένῳ εἰς ἃ τούτοις ἐναντιούμενος αὐτὸς πεπολίτευμαι ἀφῖχθαι·,συμβαίνω,TRUE,TRUE,FALSE
2957,Demosthenes (0014),Third Philippic (009),4.1,"εἶθ’ ὑμῖν συμβέβηκεν ἐκ τούτου ἐν μὲν ταῖς ἐκκλησίαις τρυφᾶν καὶ κολακεύεσθαι πάντα πρὸς ἡδονὴν ἀκούουσιν, ἐν δὲ τοῖς πράγμασι καὶ τοῖς γιγνομένοις περὶ τῶν ἐσχάτων ἤδη κινδυνεύειν.",συμβαίνω,TRUE,TRUE,FALSE
2965,Demosthenes (0014),Against Aristocrates (023),138.1,"ὅτι τοίνυν ἄνευ τοῦ τοῖς πράγμασι μὴ συμφέρειν τὸ ψήφισμα, οὐδὲ πρὸς δόξαν συμφέρει τῇ πόλει τοιοῦτον οὐδὲν ἐψηφισμένῃ φαίνεσθαι, καὶ τοῦτο δεῖ μαθεῖν ὑμᾶς.",συμφέρω,TRUE,TRUE,FALSE
2974,Demosthenes (0014),Against Macartatus (043),66.8,"συμφέρει Ἀθηναίοις περὶ τοῦ σημείου τοῦ ἐν τῷ οὐρανῷ γενομένου θύοντας καλλιερεῖν Διὶ ὑπάτῳ, Ἀθηνᾷ ὑπάτῃ, Ἡρακλεῖ, Ἀπόλλωνι σωτῆρι, καὶ ἀποπέμπειν Ἀμφιόνεσσι·",συμφέρω,TRUE,FALSE,FALSE
2981,Demosthenes (0014),For the Liberty of the Rhodians (015),13.1,"ἐπεὶ καὶ βασιλέα γε, ὅ τι μὲν ποιήσει μὰ Δί’ οὐκ ἂν εἴποιμ’ ἔγωγ’ ὡς οἶδα, ὅτι μέντοι συμφέρει τῇ πόλει δῆλον ἤδη γενέσθαι πότερ’ ἀντιποιήσεται τῆς πόλεως τῆς Ῥοδίων ἢ οὔ, τοῦτ’ ἂν ἰσχυρισαίμην·",συμφέρω,TRUE,TRUE,FALSE
2992,Demosthenes (0014),On the False Embassy (019),343.1,"οὔτε γὰρ πρὸς δόξαν οὔτε πρὸς εὐσέβειαν οὔτε πρὸς ἀσφάλειαν οὔτε πρὸς ἄλλ’ οὐδὲν ὑμῖν συμφέρει τοῦτον ἀφεῖναι, ἀλλὰ τιμωρησαμένους παράδειγμα ποιῆσαι πᾶσι, καὶ τοῖς πολίταις καὶ τοῖς ἄλλοις Ἕλλησιν.",συμφέρω,TRUE,FALSE,FALSE
3002,Demosthenes (0014),Against Aristocrates (023),102.6,ἐκ γὰρ τοῦ ταῦθ’ οὕτως ἔχειν ἡμῖν ὑπάρχει μεγίστοις οὖσιν ἀσφαλῶς οἰκεῖν.,ὑπάρχω,TRUE,TRUE,FALSE
3035,Demosthenes (0014),On the Crown (018),68.1,"καὶ μὴν οὐδὲ τοῦτό γ’ οὐδεὶς ἂν εἰπεῖν τολμήσαι, ὡς τῷ μὲν ἐν Πέλλῃ τραφέντι, χωρίῳ ἀδόξῳ τότε γ’ ὄντι καὶ μικρῷ, τοσαύτην μεγαλοψυχίαν προσῆκεν ἐγγενέσθαι ὥστε τῆς τῶν Ἑλλήνων ἀρχῆς ἐπιθυμῆσαι καὶ τοῦτ’ εἰς τὸν νοῦν ἐμβαλέσθαι, ὑμῖν δ’ οὖσιν Ἀθηναίοις καὶ κατὰ τὴν ἡμέραν ἑκάστην ἐν πᾶσι καὶ λόγοις καὶ θεωρήμασι τῆς τῶν προγόνων ἀρετῆς ὑπομνήμαθ’ ὁρῶσι τοσαύτην κακίαν ὑπάρξαι, ὥστε τῆς ἐλευθερίας αὐτεπαγγέλτους ἐθελοντὰς παραχωρῆσαι Φιλίππῳ.",ὑπάρχω,TRUE,FALSE,FALSE
3038,Demosthenes (0014),On the Crown (018),257.1,"ἐμοὶ μὲν τοίνυν ὑπῆρξεν, Αἰσχίνη, παιδὶ μὲν ὄντι φοιτᾶν εἰς τὰ προσήκοντα διδασκαλεῖα, καὶ ἔχειν ὅσα χρὴ τὸν μηδὲν αἰσχρὸν ποιήσοντα δι’ ἔνδειαν, ἐξελθόντι δ’ ἐκ παίδων ἀκόλουθα τούτοις πράττειν, χορηγεῖν, τριηραρχεῖν, εἰσφέρειν, μηδεμιᾶς φιλοτιμίας μήτ’ ἰδίας μήτε δημοσίας ἀπολείπεσθαι, ἀλλὰ καὶ τῇ πόλει καὶ τοῖς φίλοις χρήσιμον εἶναι, ἐπειδὴ δὲ πρὸς τὰ κοινὰ προσελθεῖν ἔδοξέ μοι, τοιαῦτα πολιτεύμαθ’ ἑλέσθαι ὥστε καὶ ὑπὸ τῆς πατρίδος καὶ ὑπ’ ἄλλων Ἑλλήνων πολλῶν πολλάκις ἐστεφανῶσθαι, καὶ μηδὲ τοὺς ἐχθροὺς ὑμᾶς, ὡς οὐ καλά γ’ ἦν ἃ προειλόμην, ἐπιχειρεῖν λέγειν.",ὑπάρχω,TRUE,FALSE,FALSE
3039,Demosthenes (0014),On the Crown (018),266.1,"ἐῶ τἄλλα, ἀλλὰ νυνὶ τήμερον ἐγὼ μὲν ὑπὲρ τοῦ στεφανωθῆναι δοκιμάζομαι, τὸ δὲ μηδ’ ὁτιοῦν ἀδικεῖν ἀνωμολόγημαι, σοὶ δὲ συκοφάντῃ μὲν εἶναι δοκεῖν ὑπάρχει, κινδυνεύεις δ’ εἴτε δεῖ σ’ ἔτι τοῦτο ποιεῖν, εἴτ’ ἤδη πεπαῦσθαι μὴ μεταλαβόντα τὸ πέμπτον μέρος τῶν ψήφων.",ὑπάρχω,TRUE,FALSE,FALSE
3053,Demosthenes (0014),The Funeral Speech 51-61 (060),7.1,"οἱ γὰρ τῆς κατὰ τὸν παρόντα χρόνον γενεᾶς πρόγονοι, καὶ πατέρες καὶ τούτων ἐπάνω τὰς προσηγορίας ἔχοντες, αἷς ὑπὸ τῶν ἐν γένει γνωρίζονται, ἠδίκησαν μὲν οὐδένα πώποτ’ οὔθ’ Ἕλλην’ οὔτε βάρβαρον, ἀλλ’ ὑπῆρχεν αὐτοῖς πρὸς ἅπασι τοῖς ἄλλοις καλοῖς κἀγαθοῖς καὶ δικαιοτάτοις εἶναι, ἀμυνόμενοι δὲ πολλὰ καὶ καλὰ διεπράξαντο.",ὑπάρχω,TRUE,FALSE,FALSE
3059,Demosthenes (0014),Against Androtion (022),8.1,"περὶ τοίνυν τοῦ νόμου τοῦ διαρρήδην οὐκ ἐῶντος ἐξεῖναι μὴ ποιησαμένῃ τῇ βουλῇ τὰς τριήρεις αἰτῆσαι τὴν δωρειάν, ἄξιόν ἐστιν ἀκοῦσαι τὴν ἀπολογίαν ἣν ποιήσεται, καὶ θεωρῆσαι τὴν ἀναίδειαν τοῦ τρόπου δι’ ὧν ἐγχειρεῖ λέγειν.",ἔξεστι,TRUE,TRUE,FALSE
3060,Demosthenes (0014),Against Androtion (022),11.1,"διὰ ταῦτα γάρ, ὦ ἄνδρες Ἀθηναῖοι, τοῦτον ἔχει τὸν τρόπον ὁ νόμος, μὴ ἐξεῖναι τῇ βουλῇ μὴ ποιησαμένῃ τὰς τριήρεις αἰτῆσαι τὴν δωρειάν, ἵνα μηδὲ πεισθῆναι μηδ’ ἐξαπατηθῆναι γένοιτ’ ἐπὶ τῷ δήμῳ.",ἔξεστι,TRUE,FALSE,FALSE
3071,Demosthenes (0014),Against Aristogeiton 1 (025),29.2,"καὶ μὴν ὅ τι βούλεσθε τούτων ἧττόν ἐστι δεινὸν ἢ εἴ τις ἐξ ὧν οὗτός ἐστι μερῶν εἴποι τοῖς βιαζομένοις ἐξεῖναι λέγειν, ἢ τοῖς ἐκ τοῦ δεσμωτηρίου, ἢ τοῖς ὧν ἀπέκτεινεν ὁ δῆμος τοὺς πατέρας, ἢ τοῖς ἀποδεδοκιμασμένοις ἄρχειν λαχοῦσιν, ἢ τοῖς ὀφείλουσι τῷ δημοσίῳ, ἢ τοῖς καθάπαξ ἀτίμοις, ἢ τοῖς πονηροτάτοις καὶ δοκοῦσι καὶ οὖσι·",ἔξεστι,TRUE,FALSE,FALSE
3106,Demosthenes (0014),On the Accession of Alexander (017),25.1,"ἕως γὰρ ἂν ἐξῇ τῶν κατὰ θάλατταν καὶ μόνοις ἀναμφισβητήτως εἶναι κυρίοις, τοῖς γε κατὰ γῆν πρὸς τῇ ὑπαρχούσῃ δυνάμει ἔστι προβολὰς ἑτέρας ἰσχυροτέρας εὑρέσθαι, ἄλλως τε καὶ πεπαυμένων ὑπὸ τῆς τύχης τῶν δορυφορουμένων ὑπὸ τῶν τυραννικῶν στρατοπέδων, καὶ τῶν μὲν ἐφθαρμένων, τῶν δὲ ἐξεληλεγμένων οὐδενὸς ἀξίων ὄντων.",ἔξεστι,TRUE,TRUE,FALSE
